士林區,臺北市士林區後街21巷13號,850115,RPQOMLMJMHKFFEA37CA,25.098394,121.524762
士林區,臺北市士林區至善路二段99號,750902,RPOOMLRJMHKFFEA67CA,25.098235,121.546137
士林區,臺北市士林區中山北路五段756巷19號,910109,RPTNMLSKLHKFFEA18CA,25.097549,121.528391
士林區,臺北市士林區雨農路21巷15弄26號,730809,RPQNMLMJMHKFFEA37DA,25.0971457,121.5317747
士林區,臺北市士林區幸福街5巷22號,531230,RPSPMLKLLHKFFEA57CA,25.0971093,121.5282618
士林區,臺北市士林區延平北路六段3號,570525,RPQNMLNLLHKFFEA57DA,25.093737,121.4982689
士林區,臺北市士林區福德路31巷14號,1010112,RPPPMLRLLHKFFEA97CA,25.0923249,121.5257898
士林區,臺北市士林區福德路31巷20號,1010112,RPRPMLTKLHKFFEA28CA,25.0923039,121.5255032
士林區,臺北市士林區福德路31巷9號,1010112,RPWPMLKMLHKFFEA08CA,25.0922815,121.5258907
士林區,臺北市士林區大西路82號,551209,RPSOMLKLLHKFFEA47CA,25.0917559,121.524915
士林區,臺北市士林區延平北路六段258巷36弄21號,690426,RPOPMLTKLHKFFEA97CA,25.0907628,121.5044042
士林區,臺北市士林區承德路四段316號,740723,RPVOMLKMLHKFFEA87CA,25.0903923,121.5174646
士林區,臺北市士林區永倫里延平北路六段258巷36弄22號,690920,RPTNMLOLLHKFFEA87CA,25.0902385,121.5038628
士林區,臺北市士林區大北路44號,680219,RPWNMLLJMHKFFEA87DA,25.0899537,121.5259242
士林區,臺北市士林區延平北路六段365號,950215,RPWNMLPLLHKFFEA28CA,25.0899069,121.5016843
士林區,臺北市士林區承德路四段312號,1011109,RPPOMLLJMHKFFEA17CA,25.0897235,121.5182226
內湖區,臺北市內湖區金龍路241號,851115,RPWNMLKLLHKFFCA67DA,25.088912,121.587308
內湖區,臺北市內湖區金龍路233號,810822,RPPPMLLLMHKFFCA27CA,25.088671,121.586806
內湖區,臺北市內湖區內湖路三段72巷77號,830729,RPRPMLTKLHKFFCA18DA,25.0883554,121.5909947
內湖區,臺北市內湖區大湖山莊街236號,820729,RPVNMLKLMHKFFCA57CA,25.0882109,121.5989614
內湖區,臺北市內湖區內湖路一段47巷22弄8號,821115,RPQNMLSJMHKFFCA67CA,25.0881626,121.5589345
內湖區,臺北市內湖區金龍路222巷19號,821213,RPWPMLLJMHKFFCA77CA,25.0881396,121.5854404
內湖區,臺北市內湖區文湖街21巷17弄10號,770202,RPWOMLRLLHKFFCA38CA,25.087848,121.559799
內湖區,臺北市內湖區大湖山莊街176巷3號,971127,RPRQMLKLLHKFFCA37CA,25.0878051,121.5993271
士林區,臺北市士林區社子街56號,860703,RPUNMLNLLHKFFEA87CA,25.0873962,121.5071269
士林區,臺北市士林區中正路604號,691029,RPUOMLLLMHKFFEA87CA,25.0870151,121.5095884
內湖區,臺北市內湖區文湖街81巷43號,1020802,RPVNMLLJMHKFFCA47CA,25.0867279,121.564058
士林區,臺北市士林區基河路7號,871211,RPOOMLRKLHKFFEA77DA,25.0865812,121.5249043
內湖區,臺北市內湖區內湖路一段1巷9弄43號,790621,RPUOMLNLLHKFFCA77CA,25.0865046,121.557614
內湖區,臺北市內湖區內湖路一段91巷32號,921205,RPQQMLLJMHKFFCA27CA,25.0855279,121.5621413
內湖區,臺北市內湖區內湖路一段285巷69弄118號,720331,RPSPMLOLLHKFFCA77CA,25.085268,121.5694416
士林區,臺北市士林區延平北路五段285巷58號,720211,RPQOMLLJMHKFFEA27CA,25.0851544,121.5076402
士林區,臺北市士林區環河北路三段114號,930518,RPUPMLKLLHKFFEA87DA,25.0848853,121.5061959
士林區,臺北市士林區前港街120巷9號,700314,RPSOMLPLLHKFFEA08DA,25.0847988,121.5179978
內湖區,臺北市內湖區內湖路二段419號,840125,RPOPMLKLMHKFFCA07CA,25.0847915,121.5936747
內湖區,臺北市內湖區內湖路二段499號,840112,RPQPMLKKMHKFFCA17CA,25.0847915,121.5936747
內湖區,臺北市內湖區環山路二段53巷5弄24號,970804,RPOQMLLMLHKFFCA37DA,25.0847544,121.5742867
士林區,臺北市士林區福港街251號,690110,RPRNMLRKLHKFFEA87CA,25.0839922,121.5177059
士林區,臺北市士林區福港街262巷11號,690126,RPSPMLLMLHKFFEA77CA,25.0838287,121.5169328
內湖區,臺北市內湖區港華街119號,1000610,RPORMLTKLHKFFCA97CA,25.0837121,121.572747
內湖區,臺北市內湖區內湖路一段411巷62弄9號,970331,RPORMLPLLHKFFCA67CA,25.0836435,121.5711871
中山區,臺北市中山區通北街65巷2弄22號,870508,RPOQMLQLLHKFFCA67CA,25.0835758,121.5380329
內湖區,臺北市內湖區港華街93號,1010515,RPPNMLTJMHKFFCA67CA,25.0835161,121.5739843
內湖區,臺北市內湖區內湖路一段217巷7號,721117,RPOQMLSKLHKFFCA77CA,25.0834858,121.5644364
內湖區,臺北市內湖區內湖路一段72號,781211,RPQNMLPKMHKFFCA57DA,25.0834808,121.5623356
士林區,臺北市士林區華齡街17巷28弄19號,590325,RPXPMLKMLHKFFEA18CA,25.0833007,121.5181194
