R0470,中坡福壽宮,道教,信義區福德街221巷14號,25.036107,121.584934
R0472,清蓮宮,道教,萬華區糖蔀里大理街91巷23號,25.0347822,121.5024362
R0473,財團法人台北市南福宮,道教,中正區南福里和平西路1段55巷1號,25.027025,121.519892
R0474,財團法人台北市景美集應廟,道教,文山區景行里景美街37號,24.991715,121.5418336
C0001,財團法人台北市基督教士林錫安堂,基督教,士林區德華里福國路94號2樓,25.1020461,121.5223089
C0002,財團法人台北市中華基督教浸信會慈光堂,基督教,士林區翠山里中社路1段43巷1號,25.108712,121.56018
C0003,財團法人台北市基督教士林浸信會,基督教,士林區舊佳里中山北路5段751巷9號1樓,25.0987609,121.5264933
C0004,財團法人台北市中國基督教靈糧世界佈道會士林靈糧堂,基督教,士林區社園里社中街298巷4弄2號1樓,25.0927481,121.5058827
C0005,財團法人台北市中華基督教劍潭浸信會,基督教,士林區明勝里承德路4段12巷71號,25.0812333,121.519059
C0006,財團法人台灣基督長老教會三角埔教會,基督教,士林區社新里延平北路6段261巷3號,25.0888536,121.503941
C0007,財團法人台灣基督長老教會百齡教會,基督教,士林區福順里重慶北路4段49巷15弄1號,25.081314,121.5116169
C0008,財團法人台北市天母基督教會,基督教,士林區天母里天玉街63號,25.1220151,121.5307058
C0009,財團法人台北市陽明山山仔后基督教會,基督教,士林區陽明里華岡路47巷1號2樓,25.1377638,121.5417616
C0010,財團法人中華基督教浸信會嶺頭山莊福音中心,基督教,士林區永福里仰德大道2段11巷11號,25.10226,121.540329
C0011,財團法人陽明山基督教天母禮拜堂,基督教,士林區天母里中山北路7段216巷1號,25.1258639,121.533149
C0012,財團法人台灣神學院,基督教,士林區永福里仰德大道2段2巷20號,25.1016291,121.5409864
C0014,財團法人台北市基督教靈泉堂,基督教,士林區舊佳里中正路212巷3弄3號,25.0960106,121.5259569
C0015,財團法人台北市文林基督教會,基督教,士林區德華里文林路661巷3號,25.1005307,121.5221214
C0016,財團法人台北市台北基督徒蘭雅禮拜堂,基督教,士林區蘭興里中山北路5段727號2樓,25.098118,121.5269374
C0017,財團法人台北市建成基督長老教會,基督教,大同區建泰里承德路1段77巷29號,25.05211,121.518452
C0019,財團法人台灣基督長老教會大稻埕教會,基督教,大同區延平里甘州街40號2樓,25.0595721,121.5127616
C0020,財團法人台北市春生堂大稻埕基督長老教會,基督教,大同區延平里甘州街40號2樓,25.0595721,121.5127616
C0021,財團法人台北市李春生紀念基督長老教會,基督教,大同區永樂里貴德街44號,25.055108,121.508252
C0022,財團法人中華基督教浸信會慕義堂,基督教,大安區古莊里羅斯福路2段117巷1號,25.0244266,121.5251374
C0023,財團法人台灣基督長老教會大安教會,基督教,大安區群賢里四維路216巷18-1號,25.0258064,121.547248
C0024,財團法人天主教社會服務修女會,天主教,大安區龍泉里和平東路1段188巷1號,25.0261339,121.530519
C0025,財團法人天主教耶穌寶血女修會,天主教,大安區古風里泰順街60巷18弄8號,25.0220124,121.5298067
C0026,財團法人天主教拯亡修女會,天主教,大安區法治里通化街172號,25.0279964,121.5534672
C0027,財團法人基督教天聲傳播協會,基督教,中山區朱崙里八德路2段251號3樓之4,25.0470186,121.5410962
C0028,財團法人基督教工業福音團契,基督教,大安區龍門里和平東路2段24號7樓,25.0255759,121.536476
C0029,財團法人基督教青年歸主協會,基督教,大安區龍門里和平東路2段24號7樓之二,25.0255759,121.536476
C0030,財團法人天主教普照修女會,天主教,大安區大學里新生南路3段76巷9之2號,25.0190455,121.5331171
C0031,財團法人台北市基督教浸信會懷恩堂,基督教,大安區大學里新生南路3段90號,25.017788,121.533171
C0032,財團法人台北市古亭基督長老教會,基督教,大安區古莊里羅斯福路3段149號12樓,25.021768,121.527337
C0033,財團法人台北市基督教崇真堂,基督教,大安區大學里羅斯福路3段271號12 樓及12樓之一,25.018672,121.530625
C0034,財團法人中華基督教浸信會光復堂,基督教,大安區正聲里光復南路280巷35號,25.0397847,121.5558468
C0035,財團法人台北市中華基督教長老會信友堂,基督教,大安區大學里羅斯福路3段269巷5號,25.0191496,121.5308047
C0036,財團法人巴哈伊教台灣總會,巴哈伊教,大安區民炤里新生南路1段149-13號,25.0354119,121.533014
C0037,財團法人中華基督教浸信會潮恩堂,基督教,大安區臨江里通化街123巷32號,25.0289141,121.5551937
C0038,財團法人台北基督徒康華禮拜堂,基督教,大安區古莊里羅斯福路2段75號五樓,25.0264104,121.5232133
C0039,財團法人臺灣基督長老教會宣教中心,基督教,大安區大學里羅斯福路3段269巷3號6樓,25.0207481,121.5314319
C0041,財團法人基督教台北頌主堂,基督教,大安區錦安里潮州街124號,25.02867,121.52724
C0042,財團法人中華基督教正義浸信會,基督教,大安區義村里仁愛路3段123巷13弄1-5號,25.0399694,121.5421231
C0043,財團法人基督教台灣中國信徒佈道會,基督教,大安區龍坡里復興南路1段128之1號,25.042975,121.543478
C0044,財團法人台北市中華基督教衛理公會衛理堂,基督教,大安區民輝里新生南路1段113號,25.0398204,121.5329209
C0045,財團法人基督教宇宙光全人關懷機構,基督教,大安區龍門里和平東路2段24號8樓,25.0257874,121.5362584
C0046,財團法人基督徒聚會所,基督教,大安區永康里永康街14巷7及9號,25.031429,121.529001
C0047,財團法人台北市基督教錫安堂,基督教,大安區錦安里金山南路2段215巷18號,25.0276288,121.5270844
C0048,財團法人台北市中華海外宣道會,基督教,大安區黎孝里安居街35巷14號,25.0194819,121.5551097
C0049,財團法人台北市大安區基督教浸信宣道會,基督教,大安區住安里瑞安街23巷11號,25.0311802,121.5447768
C0050,財團法人台北市天主教耶穌孝女會,天主教,大安區龍安里青田街6巷14號,25.028071,121.530749
C0051,財團法人基督教改革宗長老會信安教會,基督教,大安區通化里光復南路632號2樓,25.0314607,121.5572479
C0052,財團法人台灣聖經公會,基督教,大安區民輝里仁愛路3段29號4樓 B E室,25.0385831,121.5345327
C0053,財團法人台北市瑞安街基督徒聚會,基督教,大安區龍生里瑞安街244巷43號,25.0278774,121.538888
C0054,財團法人基督教靈友堂,基督教,大安區龍坡里新生南路3段16巷9號,25.0246289,121.533751
C0055,財團法人台北市仁愛基督長老教會,基督教,大安區仁慈里復興南路1段295巷32號,25.0350703,121.5456832
C0056,財團法人基督教協同會頌主堂,基督教,大安區通安里通化街162巷2號五樓,25.0285357,121.5534106
C0057,財團法人台北市城東基督長老教會,基督教,大安區建倫里安和路1段45號,25.038636,121.551054
C0058,財團法人基督教中國聖道會,基督教,大安區虎嘯里和平東路3段90號3樓,25.0205854,121.5527306
C0059,財團法人台北市中國基督教靈糧世界佈道會台北靈糧堂,基督教,大安區龍門里和平東路2段24號,25.0255759,121.536476
C0060,財團法人台灣基督長老教會台北市安和教會,基督教,大安區敦安里仁愛路4段122巷54號1樓,25.0340787,121.5501529
C0061,財團法人台北市中華基督教佈道會,基督教,大安區龍坡里新生南路3段22巷6號,25.02394,121.533877
C0062,財團法人台北市中華基督教浸信會信德堂,基督教,大安區德安里敦化南路1段362號6樓,25.0340977,121.5483769
C0063,財團法人基督教更生團契,基督教,中山區中吉里松江路132巷3號4樓,25.0529994,121.5323301
C0064,財團法人台北基督徒長春禮拜堂,基督教,中山區中央里長春路172號4樓,25.05458,121.533823
C0065,財團法人基督教浸禮聖經會台北會幕堂,基督教,中山區正得里中山北路1段105巷19號,25.0507234,121.5240239
C0066,財團法人台北市韓國基督教會,基督教,中山區興亞里松江路22號2樓,25.0469417,121.5328524
C0067,財團法人基督教福音證主協會,基督教,中山區興亞里松江路22號8樓之3,25.0469417,121.5328524
C0068,財團法人基督教城光教會,基督教,中山區集英里民生西路3巷2號2樓,25.0581333,121.521676
C0069,財團法人中華基督教浸信會真光堂,基督教,中山區恆安里中山北路2段183巷3號,25.0637971,121.5231044
C0070,財團法人基督教台北純福音教會,基督教,中山區行政里松江路473號3樓,25.066791,121.5335301
C0071,財團法人台北基督徒南京東路禮拜堂,基督教,中山區興亞里南京東路2段110號,25.0517733,121.5323559
C0072,財團法人台北市基督教台灣神的教會佳美堂,基督教,中山區朱馥里龍江路229巷3-1號,25.057403,121.5408788
C0074,財團法人台北市中山基督長老教會,基督教,中山區正得里林森北路62號,25.0490548,121.5244168
C0075,財團法人基督教台北永約教會,基督教,中山區朱園里松江路101號8樓,25.0511507,121.5332607
C0076,財團法人台北市基督教社會互談會,基督教,中山區興亞里松江路22號8樓之2,25.0469417,121.5328524
C0077,財團法人台北市永樂基督長老教會,基督教,中山區力行里遼寧街105巷37號,25.0511396,121.5434569
C0078,財團法人台北市福音山基督教會,基督教,中山區松江里民權東路2段160號2樓之1,25.0621944,121.5352445
C0079,財團法人台北市中正基督長老教會,基督教,中山區江山里龍江路281巷11號,25.0599067,121.5415117
C0080,財團法人台北市基督教伯特利教會,基督教,中山區朱崙里長安東路2段180號2樓,25.0483111,121.5419425
C0081,財團法人美國基督教神召會台灣事務所,基督教,中山區中山里長春路21號5樓,25.0551351,121.5241058
C0082,財團法人台北市基督教女教士差會,基督教,中山區力行里龍江路53號,25.0495726,121.5404434
C0083,財團法人基督教台北龍江路福音堂,基督教,中山區力行里龍江路76巷25號4樓,25.0513442,121.5389646
C0084,財團法人台灣基督長老教會大直教會,基督教,中山區大直里北安路651號1樓,25.084238,121.549187
C0085,財團法人台北市基督教福音浸信會,基督教,中山區大直里大直街52巷7號,25.08258,121.545764
C0086,財團法人台北市基督教救世傳播協會,基督教,中山區大直里大直街62巷10號,25.082795,121.545564
C0087,財團法人台北市基督教勵友中心,基督教,中山區圓山里民族東路2號505室,25.0683,121.5232017
C0088,財團法人以琳基督徒中心,基督教,中山區恆安里新生北路3段26號11樓之14,25.0635395,121.5274411
C0089,財團法人臺灣基督長老教會雙連教會,基督教,中山區聚盛里中山北路2段111號,25.0601909,121.5231386
C0090,財團法人中華民國台北市基督教新生教團,基督教,中山區中庄里新生北路2段125號1樓,25.0596102,121.5278363
C0091,財團法人台北市台北中華基督教會,基督教,中山區康樂里中山北路2段45巷39號,25.054464,121.5250253
C0093,財團法人基督教台北神召會,基督教,中山區集英里民權西路53號4樓,25.0630067,121.5205425
C0094,財團法人台灣基督四方教會,基督教,中山區中山里民生東路1段72號4樓之1,25.0579247,121.5265574
C0095,財團法人台北市基督徒聚會處,基督教,中正區南門里南海路39號,25.031643,121.5127077
C0096,財團法人基督之家,基督教,中正區幸福里青島東路51號3樓,25.0429677,121.5262426
C0097,財團法人中華基督教禮賢會,基督教,中正區南福里羅斯福路2段44號9樓,25.027996,121.5214839
C0098,財團法人基督教會台北國語禮拜堂,基督教,中正區幸福里中山南路3號,25.043457,121.51939
C0099,財團法人台北市基督教浸信會仁愛堂,基督教,中正區梅花里八德路1段11號,25.044102,121.530675
C0100,財團法人台北市文化清真寺,回教,中正區林興里辛亥路1段25巷3號,25.0193992,121.5279947
C0101,財團法人中華基督教浸信會聯會,基督教,中正區黎明里懷寧街47-1號2樓,25.044556,121.5142361
C0102,財團法人台北基督徒林森南路禮拜堂,基督教,中正區幸福里林森南路2號,25.044295,121.5230606
C0103,財團法人基督教中華海外宣道協會,基督教,中正區林興里羅斯福路3段140巷3號3樓,25.019906,121.52804
C0104,財團法人天理教山名大教會台北市佈道所,天理教,中正區幸市里濟南路2段62巷14號4樓,25.0387602,121.5320919
C0105,財團法人中華基督教路加傳道會,基督教,中正區林興里辛亥路1段11號7樓,25.0189623,121.5278451
C0106,財團法人台北市基督教中華福音道路德會永生堂,基督教,中正區新營里潮州街18號,25.0295561,121.5214515
C0107,財團法人台北基督教女青年會,基督教,中正區黎明里青島西路7號六樓,25.0449309,121.518194
C0108,財團法人基督教中華傳道會天恩堂,基督教,中正區忠勤里中華路2段315巷27-3號,25.0285817,121.506828
C0109,財團法人台北市東門基督長老教會,基督教,中正區三愛里仁愛路2段76號,25.0380621,121.5302588
C0110,財團法人台北市中華基督教婦女祈禱會,基督教,中正區幸市里新生南路1段58巷10號,25.0407875,121.5321699
C0112,財團法人台北市中華基督教青年會,基督教,中正區黎明里許昌街19號,25.0456764,121.5165413
C0113,財團法人台北市濟南基督長老教會,基督教,中正區幸福里中山南路3號,25.043457,121.51939
C0114,財團法人中華民國福音聯誼會,基督教,中正區螢雪里詔安街26巷10弄1號,25.0245276,121.5156218
C0116,財團法人基督教台北真道教會,基督教,中正區幸福里齊東街82巷36號5樓,25.042332,121.528401
C0117,財團法人基督教中華福音神學基金會,基督教,中正區文盛里汀州路3段101號,25.017144,121.529566
C0118,財團法人中華基督教廈門街浸信會,基督教,中正區網溪里廈門街81巷20號,25.0242949,121.5192893
C0120,財團法人基督教懷寧浸信會,基督教,中正區黎明里懷寧街49號,25.044419,121.514206
C0121,財團法人台北基督教國際華人佈道基金會,基督教,大安區敦化南路2段77號6,25.030284,121.549201
C0122,財團法人天主教聖母聖心會,天主教,中正區黎明里中山北路1段2號10樓之3,25.0460568,121.5194939
C0124,財團法人台灣基督教恩惠福音會,基督教,內湖區港墘里內湖路1段608號,25.0785935,121.5786416
C0126,財團法人台北基督徒麗山禮拜堂,基督教,內湖區港墘里麗山街348巷22號,25.081954,121.5742339
C0128,財團法人台北市基督教會錫安堂,基督教,文山區華興里木柵路1段231巷34號,24.9886139,121.551632
C0129,財團法人中華民國基督福音中心,基督教,文山區萬盛里羅斯福路5段49號二樓之2,25.0070899,121.53911
C0130,財團法人台北市中華基督教景美浸信會,基督教,文山區景美里育英街63號,24.9921179,121.538571
C0131,財團法人台北市基督信徒聚集處,基督教,文山區萬盛里羅斯福路5段45號二樓之2,25.007327,121.538918
C0132,財團法人基督教聖潔會,基督教,文山區興業里興隆路2段244巷37弄2號,24.9995109,121.5532471
C0133,財團法人台北市萬隆基督的教會,基督教,文山區萬年里羅斯福路5段176巷32號,25.0043739,121.537016
C0134,財團法人台北市中華基督徒重生禮拜堂,基督教,文山區木新里保儀路109巷3弄16號,24.986182,121.568643
C0136,財團法人台北市基督教會景美禮拜堂,基督教,文山區景仁里溪口街14號,24.994594,121.540468
C0137,財團法人台北市中華基督教木柵浸信會,基督教,文山區樟文里木新路3段258號,24.9813297,121.5586189
C0138,財團法人木柵基督徒聚會,基督教,文山區樟腳里恆光街30巷17號,24.98171,121.566954
C0139,財團法人台北市活石基督徒團契,基督教,文山區萬興里指南路2段45巷24弄17號,24.9895459,121.5753959
C0140,財團法人台北市中國基督教靈糧世界佈道會木柵靈糧堂,基督教,文山區忠順里興隆路4段145巷9弄3號,24.9857604,121.5619362
C0141,財團法人新約教會景美教會,基督教,文山區景美里羅斯福路6段274號5樓,24.991463,121.539908
C0142,財團法人台北市基督教興隆教會,基督教,文山區興福里景華街133號,24.996452,121.547404
C0147,財團法人台灣基督教道生長老會,基督教,北投區秀山里中和街474巷2弄3號,25.1455333,121.4955048
C0148,財團法人台北市基督教中國福音會,基督教,北投區中心里中和街49號3樓,25.138389,121.502265
C0151,財團法人台灣基督教道生院,基督教,北投區秀山里中和街錫安巷112號,25.1477248,121.5004801
C0156,財團法人台北市天主教善牧修女會,天主教,北投區中心里中和街20巷28號4樓,25.138485,121.504496
C0159,財團法人台北市民生社區基督教會,基督教,松山區三民里民生東路5段138巷3號3樓之7,25.0584496,121.5616565
C0160,財團法人台北市基督教改革宗長老會聯合二村教會,基督教,松山區東榮里民生東路5段69巷2弄12號,25.059087,121.558799
C0161,財團法人台北市基督教浸信會頌德堂,基督教,松山區民福里民族東路706號2.3樓,25.063928,121.547405
C0162,財團法人基督恩光教會,基督教,松山區民福里民權東路3段191巷74號,25.0650639,121.544996
C0163,財團法人台北市中華基督教沐恩浸信會,基督教,松山區安平里南京東路5段251巷45號,25.0538477,121.5652531
C0164,財團法人台北市復原耶穌基督教會,基督教,松山區慈祐里八德路4段699號8樓之1,25.0501185,121.576565
C0165,財團法人基督教台北神的教會,基督教,松山區中華里南京東路4段53巷7弄1號,25.0527614,121.5509971
C0166,財團法人中華基督教崇聖會,基督教,松山區美仁里八德路3段99巷11-4號,25.0488612,121.5535002
C0167,財團法人台北市基督教長老會西松國語禮拜堂,基督教,松山區東光里南京東路5段123巷8弄25號,25.0536071,121.5619795
C0168,財團法人中華基督教浸信會錫安堂,基督教,松山區安平里南京東路5段343號4樓,25.0515744,121.5676788
C0169,財團法人台北市金陵基督長老教會,基督教,松山區東勢里南京東路4段133巷6弄20號,25.052843,121.5544277
C0170,財團法人台北市基督教浸信會頌恩堂,基督教,松山區中華里敦化北路145巷30號,25.0539282,121.5519659
C0171,財團法人改革宗神學宣教會,基督教,松山區東勢里南京東路4段75巷30號,25.0529244,121.5535396
C0172,財團法人台灣基督教福音貴格會,基督教,松山區吉祥里光復北路85巷7號,25.0506443,121.5583884
C0173,財團法人台北市基督教美仁浸信會,基督教,松山區復源里八德路3段106巷106號,25.0449985,121.5542399
C0174,財團法人台北市基督徒民生社區禮拜堂,基督教,松山區莊敬里撫遠街367巷4號,25.0639497,121.5667641
C0175,財團法人臺灣基督長老教會中崙教會,基督教,松山區福成里敦化南路1段80巷33號,25.046809,121.547175
C0176,財團法人台北市基督教臺灣復興神的教會,基督教,松山區吉仁里延吉街30巷13號,25.0460071,121.5526647
C0177,財團法人台北市中華基督教藝人之家,基督教,信義區五常里松隆路102號13樓,25.0458539,121.571029
C0178,財團法人台北市基督教改革宗宏恩堂,基督教,松山區東勢里南京東路4段75巷32號,25.0530101,121.553537
C0179,財團法人基督教信義宗福祉會,基督教,松山區復盛里光復南路13巷41號2樓,25.048023,121.559773
C0180,財團法人中華基督教浸信會聖恩堂,基督教,信義區嘉興里嘉興街214號,25.0270453,121.556743
C0192,財團法人基督教浸禮聖經會南港恩慈堂,基督教,南港區聯成里東新街67號,25.0466511,121.5879837
C0193,財團法人台北市基督教南港浸信會,基督教,南港區東明里興華路62號,25.055227,121.605682
C0194,財團法人台北市基督教改革宗長老會南港教會,基督教,南港區東明里向陽路104號2樓,25.053495,121.595297
C0195,財團法人新約教會台北教會,基督教,南港區南港里南港路1段289-1號4樓,25.0544413,121.6082266
C0197,財團法人台北市天主教聖母聖心傳教修女會,天主教,萬華區保德里德昌街125巷11號5樓,25.0236399,121.4969309
C0198,財團法人台北市基督教中華福音道路德會真光堂,基督教,萬華區日善里萬大路200號2樓,25.0273774,121.5003187
C0443,財團法人台北市中華基督教長老會感恩堂,基督教,士林區福志里福林路377號,25.1000453,121.5351726
C0446,財團法人新約教會石牌教會,基督教,北投區榮光里石牌路1段166巷11號5樓,25.1141776,121.5137715
C0447,財團法人臺北市基督教石牌浸信會,基督教,北投區立農里吉利街259巷7-2號2樓,25.1185829,121.5108358
C0448,財團法人台北市基督教三愛會,基督教,北投區吉慶里石牌路1段71巷15弄3號,25.114289,121.5108196
C0449,財團法人台北市猶太教會,其他,北投區永欣里石牌路2段315巷37號,25.1240582,121.5222532
C0450,財團法人台北市九如禪林基金會,,中山區朱園里建國北路1段90號10樓,25.0498999,121.536272
C0451,財團法人台北市護持大乘法脈基金會,,中山區中山里民生東路1段90號,25.0578229,121.527023
C0452,財團法人台北市養興宗教基金會 ,其他,中正區同安街60巷90號,25.0234933,121.5210889
C0453,財團法人台北市中山下塔悠福德爺基金會,,中山區成功里敬業三路196號,25.0783921,121.556386
C0456,財團法人台北市中華基督教長老會石牌信友堂,基督教,北投區立農里立農街1段572號,25.1192403,121.5109082
C0457,財團法人基督教天母靈泉堂,基督教,北投區振華里榮華三路48號2樓,25.1141924,121.5203708
C0458,財團法人台北市新北投基督長老教會,基督教,北投區長安里溫泉路35-2號,25.134291,121.50314
C0459,財團法人台北基督徒石牌禮拜堂,基督教,北投區榮華里明德路281號2樓,25.1149412,121.5221898
C0460,財團法人台北市基督教使徒信心會,基督教,北投區文林里文林北路244巷41號,25.1091508,121.5144658
C0461,財團法人台北市基督福音基金會,基督教,信義區信義路4段460號22樓,25.0328615,121.5590412
C0462,財團法人北投基督徒聚會處,基督教,北投區長安里中央北路1段44號2樓,25.134134,121.5006683
C0463,財團法人台灣基督教道生長老會北投中和教會,基督教,北投區智仁里中和街493巷6-3號,25.1447115,121.4947574
C0464,財團法人台北市慈雲天上聖母基金會,,松山區安平里寶清街42號,25.0531965,121.5676662
C0465,財團法人台北市青龍天上聖母基金會,,大安區龍安里和平東路1段183巷23號,25.028532,121.533093
C0466,財團法人台北市詹煜齋居士佛教文化獎學基金會,,大安區民炤里建國南路1段270巷10號,25.0363913,121.5369251
C0467,財團法人台北市福智佛教基金會,,松山區東勢里南京東路4段137號12樓,25.0518257,121.5553378
C0468,財團法人台灣基督教萬國聖經研究會,基督教,信義區泰和里吳興街583巷14弄23號,25.021431,121.570202
C0471,財團法人台北市基督教虎林街浸信會,基督教,信義區國業里虎林街222巷35號1樓,25.036639,121.576517
C0472,財團法人臺北市信義路基督教會,基督教,信義區三張里莊敬路391巷6號7樓,25.028003,121.5657909
C0473,財團法人基督教台北市新使徒教會,基督教,信義區景聯里基隆路2段39巷5號2樓,25.0311414,121.5592996
C0474,財團法人臺北市中華基督教培神教會,基督教,信義區興雅里基隆路1段155號3樓之5號,25.042178,121.565396
C0475,財團法人台北市基督教改革宗長老教會松山教會,基督教,信義區安康里忠孝東路5段236巷37弄45號,25.0378125,121.5740018
C0476,財團法人台北市基督教恩惠福音會復興堂,基督教,信義區富台里忠孝東路5段291號地下室,25.0415114,121.5713616
C0477,財團法人台北市基督教浸信會榮恩堂,基督教,內湖區金瑞里內湖路3段143巷6號,25.0869801,121.5893629
C0478,財團法人中華基督教加恩堂,基督教,信義區六藝里永吉路120巷33號4樓,25.0445546,121.570413
C0479,財團法人大湖基督教會,基督教,內湖區清白里金湖路16之3號,25.0834039,121.595998
C0480,財團法人中華基督教台灣浸信會神學教育基金會,基督教,信義區惠安里吳興街394巷1號,25.023742,121.566763
C0482,財團法人華藏佛教基金會,,文山區試院里木柵路1段58巷15號,24.9863477,121.5469293
C0483,財團法人台北市基督教改革宗長老會東光教會,基督教,內湖區東湖里東湖路113巷50號1樓之一,25.0706134,121.6161065
C0484,財團法人台北市教會聚會所,基督教,信義區中興里信義路4段460號5樓之1,25.0328615,121.5590412
C0485,財團法人臺北市基督教改革宗長老會忠孝教會,基督教,信義區長春里中坡北路3號12樓,25.044338,121.580893
C0494,財團法人台北市中華基督教信義會,基督教,大安區臨江里基隆路2段110號三樓,25.0225411,121.5521986
C0497,財團法人台北市中華基督教浸信會義美堂,基督教,文山區興福里景興路57號四樓,24.9965956,121.5448552
C0498,財團法人台北市中華基督教浸信會台北東區牧心堂,基督教,信義區六合里松仁路228巷7弄2號地下一層,25.0251742,121.56855
C0499,財團法人國度復興傳播基金會,基督教,大安區和平東路2段24號10樓1013室,25.0255759,121.536476
C0500,財團法人高佛成基金會,其他,文山區景慶里溪口街1巷5號4樓,24.9942799,121.5408139
C0501,財團法人台北市陳悅記老師府基金會,其他,大同區老師里重慶北路3段9巷2號,25.0643289,121.514054
C0519,財團法人台北市基督環球傳道會,基督教,中山區興亞里松江路22號12樓,25.0468583,121.5327548
C0521,財團法人佛乘宗基金會,,北投區文林里明德路11號1樓,25.1068864,121.517171
C0522,財團法人佛門密宗黑教林雲大師基金會,,中山區朱園里長安東路2段63號11樓,25.0485895,121.5336472
C0526,財團法人基督教芥菜種基金會,基督教,中山區中山北路路2段185號4,25.0615562,121.524136
C0538,財團法人台北清真寺基金會,回教,大安區德安里新生南路2段62號,25.0279341,121.534195
C0546,財團法人孫大程佈道大會基金會,基督教,大安區濟南路3段9號6樓,25.0403686,121.5336755
C0548,財團法人台北市基督教會興雅三一堂,基督教,信義區西村里永吉路30巷83弄9號1樓,25.0440379,121.569313
C0549,財團法人台北市基督教金燈台宣教基金會,基督教,信義區興隆里忠孝東路4段560號6樓之2,25.04106,121.563893
C0556,財團法人基督教慕主先鋒基金會,基督教,中正區懷寧街112號6樓,25.04168,121.513899
C0557,財團法人台北市基督教以馬內利教會,基督教,萬華區凌霄里中華路2段504巷45號,25.024625,121.508373
C0563,財團法人華藏淨宗弘化基金會,,大安區信義路4段341號5樓,25.033378,121.556687
C0566,財團法人台北市基督教聖公會宣教基金會,基督教,中正區文祥里杭州南路1段105巷7號,25.037462,121.5257882
C0626,財團法人台北市基督教浸信會宣恩堂,基督教,信義區景勤里吳興街214號樓,25.0278572,121.5629132
C0627,財團法人各各他浸信會,基督教,士林區永福里仰德大道2段21號樓,25.1072692,121.5454433
C0642,財團法人臺北市基督教偕烏妹紀念基金會,基督教,中山區興亞里松江路22號6樓之1,25.0469417,121.5328524
C0674,財團法人台北市中華基督教長老會台北信友堂,基督教,大安區大學里羅斯福路3段269巷5號樓,25.0191496,121.5308047
C0682,財團法人臺北市大乘基金會,,中正區漢口街1段132號6樓,25.045065,121.509907
